lsoa,rate_2014,rate_2015,rate_2016,rate_2017,rate_2018
E01016148,464.4955860813553,462.0818836176981,501.21398633622437,517.7002973278,429.7952715676358
E01016149,277.28692483202366,295.99339100630505,283.840873133255,453.62539438909175,431.6900577098351
E01016150,491.02312583231225,527.9920304241587,583.2937781882252,592.9197763172378,523.234627026189
E01016151,475.49622141203247,507.59459996438505,557.5496399044148,565.4703565866197,503.3291328626328
E01016152,439.7720479384169,478.15628807480937,538.6281124189327,537.8023017651742,487.05956370649636
E01016153,510.38372299250466,546.747014943052,593.5541122049747,614.8475388066905,544.4010295499144
E01016154,502.6184492488772,534.4279223707007,582.4528579545023,591.1018364992136,522.5023705357593
E01016155,477.5707845993747,513.389866579028,569.1182947483721,579.404200346678,510.56359800830165
E01016156,415.35637325005376,461.2675344043447,523.7750560707453,515.2818965878314,442.6837381930413
E01016157,485.2637319980356,526.9167073833896,569.6194074850151,584.4603182355036,517.5690577119002
E01016158,428.8253607719783,469.4383271007419,522.034664110559,515.377006820543,448.8096556964065
E01016159,435.22580919883984,445.2348412513937,474.17874065977605,450.8319286108769,409.27600771124656
E01016160,464.96838261200986,470.2108814339237,504.5608801565369,522.286173198671,427.8454264116214
E01016161,452.2280689367605,459.0437418145621,505.936910654606,543.5245087037953,435.4289379615923
E01016162,428.1161865460981,425.6914100886421,457.3611781877897,447.1765586220181,401.46272265874984
E01016163,433.18411534486563,427.50503790353656,467.649838689647,475.469062709595,398.403547227705
E01016164,435.2520535693993,439.42058689154106,479.4144614429911,496.14803806296476,427.2369139765487
E01016165,418.51823284850997,409.788141459239,448.36321009937706,454.05316785520137,405.52893178535766
E01016166,425.1267383994683,454.7358711656865,481.2457337828857,472.01211657574066,383.99664391569735
E01016167,381.5638524093771,400.70685506596294,428.7652592633495,433.95050210835785,366.7726531168012
E01016168,453.6915244647614,444.7675559266349,506.98446167901636,433.7530003712164,390.23332832039074
E01016169,387.70086797110895,390.5562486197348,439.55859425781273,401.90552623722584,357.88490889184897
E01016170,370.0779253972767,388.7757254056915,414.66152437635657,411.2590206157059,345.5576861540342
E01016171,502.4670049169212,491.82392836840523,527.6283906311513,449.5217484695764,403.04951198215804
E01016172,361.5028737707678,358.714711749906,407.3444870847544,411.35461438189566,368.98954237819964
E01016173,502.08020788552557,490.51285693665596,558.6108113534257,431.2084372865201,392.89154849916065
E01016174,458.1280876085662,471.00018182370894,487.6047079868695,468.40792507406815,422.1416841503865
E01016175,432.0645240424047,432.97593342304054,450.80160971186683,435.2109728633977,408.03345273999247
E01016176,413.04591589405356,427.7710621798006,451.1472502127541,439.6118640393123,422.15998321142894
E01016177,455.4193785444968,462.04175988481063,475.7133104230478,446.061928424021,435.9385459066212
E01016178,445.5421965149671,451.24918462093774,453.88056834777797,428.931253198853,418.53268337388454
E01016179,468.77742702609856,471.313153779499,486.50803641026096,455.11200464562455,436.9461884173853
E01016180,261.98434517700036,267.75920980244524,237.10578471627036,229.30892683913393,204.105346816236
E01016181,241.9666895586471,248.7889221641419,222.06571904702906,219.2367856223167,201.73365819908585
E01016182,263.0374132233091,256.54807516968407,223.13977735797425,220.22105063276723,195.47186504253477
E01016183,266.0394571227271,262.36114643554856,232.844006220167,228.30110688194492,202.97361817573278
E01016184,175.30587297379552,185.92128357533372,198.16985743003713,213.91362684569296,217.561046617264
E01016185,168.72970830766775,176.17408255245962,192.12622818933178,206.29499792773865,211.8751363556321
E01016186,179.9454483931591,190.7163414378265,202.32765366467885,218.30865754187587,224.70043941910083
E01016187,164.90163296860868,171.39202505006358,187.2309260054314,201.84072505697029,210.26651703330032
E01016188,172.63156486571853,182.04837195595616,197.9030522551056,214.0258522519596,213.75075352399278
E01016190,199.66924885509655,221.90225126153004,239.76156676142307,259.7455115905931,240.76330581025468
E01016191,200.98896215571682,233.8604358584709,257.77111018245915,278.10024117797565,264.43101794629763
E01016192,269.9445746947552,276.5061600363988,292.0815443705798,290.94652104106046,330.93640955513735
E01016193,269.3750528290695,277.273203188273,288.807186611569,286.79475248913417,329.37764132686857
E01016194,273.5665382950862,280.4176246751962,294.93210877054764,309.13926008769147,325.6729219535901
E01016195,273.17926015942385,281.7823401650755,291.96537366145503,293.69087304324387,331.4607553420579
E01016196,272.9979155769211,277.4326859925539,292.3885656915607,285.48986338983866,337.47422532008727
E01016197,264.5197192499627,274.6304572694244,288.5895620775191,282.36650830503146,329.33898069742907
E01016198,271.8871174533767,280.863720435337,295.4639612568281,293.4201824203085,338.48564321836716
E01016199,269.1748707976416,280.0825259725395,300.3097025562785,289.5938663738113,337.20783286946977
E01016200,201.37772288043348,247.61410784715184,244.75992481275426,245.13339689275685,279.65811510700905
E01016201,199.40068770721464,243.80130220074878,244.2170297854809,248.02396184612437,278.4261253382795
E01016202,200.81893695833045,247.32999560226102,250.7950501227153,253.13068605595407,281.41403147637556
E01016203,203.0570084289204,250.1972526387678,253.50139214039064,257.0079683285498,280.93026375657195
E01016204,197.25610458293247,245.11729971995467,252.4119239255521,256.6271803865651,283.5173124001123
E01016205,204.13070153992933,251.3490877009665,246.11230336469586,243.57952502940893,275.6313936139897
E01016206,247.80226643078,238.34393775117937,232.68613485602776,395.66876385065734,219.5295189719702
E01016207,249.52080690213114,240.80937021854618,252.1802364335648,444.24754358571363,218.65492107789703
E01016208,252.60758298525514,240.89893277569908,253.4914655880027,459.94874900690303,213.00185065982063
E01016209,235.45458542963314,248.02390998624682,229.59800928257158,239.77992632497072,250.6321132901604
E01016210,234.66757481252978,236.3844871392938,215.04847026516086,224.53383983934407,231.65208327297412
E01016212,242.74820418028915,253.2091166276931,231.37522206315484,244.25332378549268,257.3878618068293
E01016213,244.86208736572883,249.18591844624143,229.36254585401218,252.62955967489046,251.38060392790723
E01016214,255.45372139840396,269.1327386441047,246.75329319408524,261.886615004403,279.02974245966567
E01016215,226.71540067106397,238.75843864945853,217.82858213354916,227.71305483383844,239.0113921883646
E01016216,263.2937121756743,277.62802273539916,257.5308976024689,275.0633759549468,291.64489619687424
E01016217,232.63117642047513,260.37991837127976,245.12751924053572,257.4553763638801,293.3815276565175
E01016218,270.871460240389,286.24347463379524,264.2035631211046,284.4686828311941,304.2574078818473
E01016219,263.2244084592485,279.38859848549066,256.2868944668981,274.8733576429911,297.8984981616794
E01016220,270.3340583517842,284.98854192437165,260.45842382920034,279.49715871619605,300.9439499211982
E01016221,257.7050384213382,277.68732349527073,257.340777451111,272.6076753883628,297.6930851527888
E01016222,213.90716424385982,253.51656406905423,267.30347192755914,280.17504139669626,283.60842400584227
E01016223,202.7706083663813,254.4191307252815,287.49394508114574,310.1779338016201,317.7793034346304
E01016224,200.15892559376059,247.94744937225602,282.67896878544883,306.14116793739583,306.93086449991324
E01016225,201.32028597272287,239.5654901075517,263.21057844986865,283.46378410411967,278.9217836165534
E01016226,202.20119201476103,251.44231579814948,290.45177046739065,316.3853815183824,313.0820940857365
E01016227,273.1839845776469,277.0952616494132,289.41250993896494,324.181871836175,311.65500946054306
E01016228,278.410780257365,286.8874150758106,294.6961361890001,312.52100413445083,333.49102145026734
E01016229,278.5567360852208,285.93431258029347,295.491452554843,316.0326102699038,329.25508378813714
E01016230,293.8079564757277,293.067818471062,273.2819578597732,365.9146562358113,284.8918428374864
E01016231,183.7731041422107,219.53757128013277,234.50156995761142,253.7084586886519,275.4206949542446
E01016232,207.16495140134197,239.5234092978564,239.85176157048116,253.93794645353884,279.82102491140256
E01016233,177.37076920590576,206.9895817189823,232.04801701289577,254.49006453924912,270.2052261695976
E01016234,264.2680557223678,273.2257478251943,286.31438746153486,279.5276232237406,329.4304010058389
E01016235,266.7071751554054,275.1374873868337,291.6261146993163,285.95795506023387,327.9546013077358
E01016236,263.70370852734317,272.1135649997206,286.26973328913465,278.63586901305155,326.74328708238755
E01016237,267.38510772397325,274.05544694078094,289.7203919655659,283.80471628291133,325.4663142381485
E01016238,192.40001567634522,210.75471617615315,225.7796923488503,242.49436667099113,226.1344040302037
E01016239,200.86332422480797,213.6717970917122,228.37909187381962,247.51532094959478,216.47221147352798
E01016240,190.45937890130477,209.38743093822944,223.08892309238186,239.91101634060763,219.1904173218797
E01016241,199.5068348669598,210.73668800007687,224.7893704054705,243.392949811895,219.24213236585075
E01016242,187.55874666113715,206.90790017433753,221.67998910828206,239.13771778739832,218.2846615845035
E01016243,196.8894508775793,216.5878404462238,222.29541758844738,236.6221960386445,232.15813712278577
E01016245,198.824080498141,218.93205651290774,225.85969678372328,241.58360832919516,233.55037069307767
E01016246,199.5251239407703,220.3876769395865,230.45730629046477,247.13962630958565,236.28177140763722
E01016247,194.06054067128827,212.59518750967317,220.6525946346315,235.24557165124384,233.18007780440644
E01016248,182.87508700618804,211.70772014334366,226.9272504783225,245.79332145655286,260.85831307351714
E01016249,205.15742239657487,219.62056320796546,239.69773594237284,258.513616933521,227.0087624234299
E01016250,183.78393842646094,208.3876577068422,220.81447253634744,239.5415601690334,249.49467605440825
E01016252,254.23218852540435,241.35803335546794,208.130952391131,204.88386640902547,184.15352254585147
E01016253,226.21453992710528,225.02046547633563,207.0433659044961,211.59910681071898,201.42622001677907
E01016254,331.0976011741278,318.79558941278447,339.74650871548056,348.8013453112207,334.45390991566467
E01016255,265.4290341813987,268.3184983023659,292.6417227592229,293.5047977901495,272.05316729581745
E01016256,153.80301500032434,152.38316196420317,162.7426598265866,197.41976731539623,202.38719513493209
E01016257,280.2839256406852,363.4494535495073,414.8089303410376,439.9971956944423,397.88592251382363
E01016258,269.6091396696563,284.8473143778115,300.72785990395903,302.57791973412003,282.8665186206656
E01016259,262.18140209220985,282.0895490236925,301.87080493416033,300.6537698989131,280.25241082408394
E01016260,280.5324936679807,295.12181503215317,307.8827311975844,321.24084705241245,285.43663265319697
E01016261,267.60202508133614,283.2814965499697,302.896357590408,301.10257470609145,282.3781095514253
E01016262,264.76851982855493,282.6389985890969,300.78246965383397,295.9744988581369,278.1493172568188
E01016263,165.3212513487387,155.9663817296159,176.9924872900875,160.7730921094783,132.48730927886984
E01016264,209.35621380981013,225.90677759900333,263.1701648891389,266.3641985081317,233.02033324947251
E01016265,215.01216576721203,236.15459610291853,273.98902739920567,258.4353698165164,239.3647613656904
E01016266,241.35603265144363,260.168314573544,291.19079061588013,310.9388898344421,252.0618651591543
E01016267,335.6865110921491,337.3883408762319,364.5277782948979,337.9475176105726,351.50907955120147
E01016268,314.9511302198998,319.58215844897404,340.3208919038608,312.5693275564389,324.49848899971136
E01016269,321.76846410131316,328.4504470234071,349.32673691976885,326.50629582716584,325.3068066857446
E01016270,313.7572701106955,318.562416072928,340.1523785074506,310.95279612661653,327.4967215925676
E01016271,315.23054032772586,309.7882541823412,315.5531728462954,320.1937067313258,280.7239258350219
E01016272,312.3780766101866,319.9310196154896,327.6091616523688,352.72502192637677,292.6908582935602
E01016273,336.92992383941663,350.86101578506714,357.9023018655514,425.41476279203494,311.66788406446256
E01016274,312.30629638096434,320.53880201249535,326.05224934245945,355.22246514545577,287.89353693414284
E01016275,325.7709655232868,345.49044305351214,352.2017316995196,404.2289739687437,307.3499937140158
E01016276,332.7095895383762,346.5926114972665,353.0460848041611,415.77036822297003,308.77155339266716
E01016277,161.64374172508553,149.2676072465169,164.32219232900766,157.59241025596057,122.88552275458024
E01016278,164.8612233970595,154.76687062785646,173.1152606205293,156.02094700302231,126.41533716923216
E01016279,220.28871144557291,229.45508872824098,219.87286490795887,258.01669352027693,246.8420677731085
E01016280,227.7612252982683,239.3283761973307,224.4339545592071,256.94113746445026,245.02828253485515
E01016281,221.90718827421253,230.24295729132172,219.57833301833443,255.20770565785205,245.79387385315036
